participantId,wave,ai_group,eval_start,ai_w_SHY,ai_w_IEF,ai_w_LQD,ai_w_GLD,ai_w_VNQ,ai_w_SPY,ai_w_XLF,ai_w_XLE,ai_w_XLI,ai_w_XLP,ai_w_XLU,ai_w_AAPL,ai_w_MSFT,ai_w_AMZN,ai_w_GOOGL,ai_w_NVDA,ai_w_TSLA,ai_w_SHOP,ai_w_SNOW,ai_w_PLTR,ai_w_DKNG,ai_w_RIVN,ai_w_CRSP,ai_w_BTC,ai_w_ETH
1544,wave2,Extremely Risk-Averse,2026-05-23,40.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,wave2,Extremely Risk-Averse,2026-05-23,30.0,25.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
1660,wave2,Default,2026-05-23,5.0,5.0,10.0,5.0,0.0,15.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,20.0
1005,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,wave2,Somewhat Risk-Averse,2026-05-23,25.0,25.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,wave2,Somewhat Risk-Averse,2026-05-23,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,20.0,15.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,wave2,Risk-Neutral,2026-05-23,15.0,15.0,0.0,10.0,0.0,30.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
570,wave2,Extremely Risk-Averse,2026-05-23,30.0,15.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,15.0,0.0,0.0,5.0,15.0,10.0
2330,wave2,Somewhat Risk-Averse,2026-05-23,25.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,wave2,Somewhat Risk-Averse,2026-05-23,25.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,wave2,Risk-Neutral,2026-05-23,0.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,10.0,10.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,wave2,Somewhat Risk-Averse,2026-05-23,15.0,15.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,wave2,Default,2026-05-23,10.0,0.0,0.0,10.0,5.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
773,wave2,Extremely Risk-Averse,2026-05-23,40.0,15.0,15.0,15.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,wave2,Somewhat Risk-Averse,2026-05-23,25.0,20.0,0.0,10.0,0.0,15.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0,25.0,15.0
926,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,wave2,Risk-Neutral,2026-05-23,10.0,10.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,wave2,Risk-Neutral,2026-05-23,0.0,20.0,0.0,10.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1551,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
861,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,30.0,20.0
779,wave2,Extremely Risk-Averse,2026-05-23,0.0,0.0,0.0,35.0,10.0,10.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1229,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,15.0,15.0,10.0,10.0,0.0,10.0,0.0,0.0
161,wave2,Default,2026-05-23,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0
599,wave2,Somewhat Risk-Averse,2026-05-23,25.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,wave2,Risk-Neutral,2026-05-23,10.0,15.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2094,wave2,Extremely Risk-Averse,2026-05-23,20.0,15.0,10.0,5.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,wave2,Extremely Risk-Averse,2026-05-23,25.0,20.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0
732,wave2,Somewhat Risk-Averse,2026-05-23,15.0,15.0,10.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,wave2,Risk-Neutral,2026-05-23,0.0,20.0,15.0,10.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,wave2,Risk-Neutral,2026-05-23,0.0,20.0,0.0,10.0,0.0,30.0,0.0,15.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,wave2,Risk-Neutral,2026-05-23,10.0,10.0,10.0,10.0,0.0,20.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,wave2,Somewhat Risk-Averse,2026-05-23,0.0,0.0,0.0,20.0,10.0,15.0,10.0,0.0,0.0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0
1001,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,30.0,20.0
589,wave2,Risk-Neutral,2026-05-23,0.0,0.0,10.0,10.0,10.0,30.0,5.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1913,wave2,Somewhat Risk-Averse,2026-05-23,30.0,20.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
398,wave2,Extremely Risk-Averse,2026-05-23,30.0,25.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,wave2,Risk-Neutral,2026-05-23,15.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
1634,wave2,Extremely Risk-Averse,2026-05-23,40.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2271,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,10.0
2275,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,30.0,15.0
1502,wave2,Default,2026-05-23,10.0,0.0,10.0,10.0,5.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,15.0,10.0,15.0,0.0,10.0,0.0,0.0
940,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,35.0,10.0
295,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
1234,wave2,Default,2026-05-23,0.0,0.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2124,wave2,Somewhat Risk-Averse,2026-05-23,25.0,15.0,0.0,10.0,0.0,25.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,wave2,Default,2026-05-23,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
938,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,10.0,15.0,10.0
1584,wave2,Somewhat Risk-Averse,2026-05-23,20.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,wave2,Extremely Risk-Averse,2026-05-23,40.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,wave2,Extremely Risk-Averse,2026-05-23,25.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,wave2,Default,2026-05-23,5.0,5.0,5.0,5.0,5.0,20.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0
281,wave2,Somewhat Risk-Averse,2026-05-23,20.0,20.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,wave2,Somewhat Risk-Averse,2026-05-23,25.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0
933,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,10.0
1581,wave2,Default,2026-05-23,10.0,0.0,0.0,10.0,10.0,15.0,10.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
505,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,10.0,25.0,0.0,0.0,10.0,0.0,0.0
2005,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,15.0,15.0
1458,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,20.0,40.0,10.0
364,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0
2069,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,10.0,0.0,10.0,0.0,15.0,15.0
1033,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,15.0,25.0,10.0
1438,wave2,Default,2026-05-23,0.0,0.0,15.0,15.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,wave2,Extremely Risk-Averse,2026-05-23,35.0,0.0,15.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097,wave2,Default,2026-05-23,0.0,15.0,0.0,15.0,10.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
645,wave2,Default,2026-05-23,15.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
613,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0
2179,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,15.0,0.0,0.0,10.0,20.0,15.0
2175,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,40.0,30.0
215,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0
2183,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0
953,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.0,0.0,15.0,0.0,0.0,10.0,10.0,10.0
315,wave2,Default,2026-05-23,10.0,0.0,0.0,5.0,0.0,30.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1857,wave2,Default,2026-05-23,10.0,10.0,0.0,0.0,15.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,wave2,Default,2026-05-23,15.0,0.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
1341,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0
1786,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1505,wave2,Default,2026-05-23,0.0,10.0,10.0,15.0,0.0,25.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,wave2,Somewhat Risk-Averse,2026-05-23,15.0,15.0,10.0,10.0,0.0,10.0,0.0,5.0,0.0,10.0,10.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,wave2,Risk-Neutral,2026-05-23,0.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1119,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,35.0,25.0
2325,wave2,Default,2026-05-23,0.0,10.0,0.0,15.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0
826,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,20.0
662,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0
2078,wave2,Somewhat Risk-Averse,2026-05-23,25.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,wave2,Somewhat Risk-Averse,2026-05-23,25.0,15.0,10.0,5.0,0.0,20.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,wave2,Default,2026-05-23,10.0,0.0,0.0,15.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,wave2,Default,2026-05-23,35.0,20.0,10.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0
531,wave2,Risk-Neutral,2026-05-23,0.0,10.0,15.0,10.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,wave2,Extremely Risk-Averse,2026-05-23,40.0,0.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,wave2,Risk-Neutral,2026-05-23,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,15.0,10.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
