pid,condition,ai1_bias,ai2_bias,ai1_extractable,ai1_w_SHY,ai1_w_IEF,ai1_w_LQD,ai1_w_GLD,ai1_w_VNQ,ai1_w_SPY,ai1_w_XLF,ai1_w_XLE,ai1_w_XLI,ai1_w_XLP,ai1_w_XLU,ai1_w_AAPL,ai1_w_MSFT,ai1_w_AMZN,ai1_w_GOOGL,ai1_w_NVDA,ai1_w_TSLA,ai1_w_SHOP,ai1_w_SNOW,ai1_w_PLTR,ai1_w_DKNG,ai1_w_RIVN,ai1_w_CRSP,ai1_w_BTC,ai1_w_ETH,ai1_raw_sum,ai1_final_round,ai1_notes,ai1_fail_reason,ai2_extractable,ai2_w_SHY,ai2_w_IEF,ai2_w_LQD,ai2_w_GLD,ai2_w_VNQ,ai2_w_SPY,ai2_w_XLF,ai2_w_XLE,ai2_w_XLI,ai2_w_XLP,ai2_w_XLU,ai2_w_AAPL,ai2_w_MSFT,ai2_w_AMZN,ai2_w_GOOGL,ai2_w_NVDA,ai2_w_TSLA,ai2_w_SHOP,ai2_w_SNOW,ai2_w_PLTR,ai2_w_DKNG,ai2_w_RIVN,ai2_w_CRSP,ai2_w_BTC,ai2_w_ETH,ai2_raw_sum,ai2_final_round,ai2_notes,ai2_fail_reason
766,dual_nonbiased,,,True,10.0,0.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,5.0,0.0,10.0,10.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,10.0,0.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
768,dual_balanced,somewhat risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,15.0,0.0,10.0,15.0,0.0,0.0,15.0,15.0,100,1,,,True,35.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
770,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,30.0,20.0,100,1,,,True,30.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
769,dual_nonbiased,,,True,10.0,0.0,0.0,10.0,10.0,20.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100,1,,,True,15.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,,
771,dual_balanced,somewhat risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,100,3,,,True,0.0,20.0,20.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,,
772,dual_opposition,somewhat risk-seeking,extremely risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,15.0,25.0,25.0,100,2,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0,30.0,30.0,100.0,2.0,,
774,dual_opposition,risk-neutral,somewhat risk-averse,True,20.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,10.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,30.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
776,dual_opposition,extremely risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,10.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
783,dual_opposition,somewhat risk-averse,somewhat risk-averse,True,40.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,5,,,True,35.0,25.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,,
777,dual_opposition,risk-neutral,risk-neutral,True,0.0,15.0,10.0,5.0,10.0,25.0,0.0,5.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,0.0,10.0,5.0,5.0,10.0,25.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
780,dual_opposition,extremely risk-seeking,somewhat risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,20.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,10.0,0.0,15.0,15.0,15.0,100.0,1.0,,
786,dual_balanced,somewhat risk-averse,somewhat risk-seeking,True,25.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,15.0,0.0,10.0,15.0,20.0,100.0,1.0,,
788,dual_opposition,extremely risk-seeking,extremely risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,10.0,0.0,25.0,15.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,15.0,0.0,10.0,0.0,25.0,15.0,100.0,1.0,,
798,dual_balanced,somewhat risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,100,2,,,True,20.0,15.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
806,dual_nonbiased,,,True,15.0,0.0,0.0,15.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,0.0,0.0,20.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,100.0,1.0,,
787,dual_nonbiased,,,True,5.0,10.0,10.0,10.0,0.0,20.0,5.0,10.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,5.0,10.0,10.0,10.0,0.0,15.0,5.0,10.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,90.0,1.0,Normalized from raw sum of 90,
801,dual_opposition,somewhat risk-seeking,extremely risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,15.0,100,2,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,15.0,100.0,2.0,,
809,dual_opposition,risk-neutral,risk-neutral,True,0.0,10.0,0.0,10.0,5.0,30.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
808,dual_balanced,somewhat risk-averse,risk-neutral,True,30.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,10.0,15.0,0.0,10.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
816,dual_opposition,risk-neutral,risk-neutral,True,10.0,10.0,5.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,10.0,10.0,5.0,15.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
799,dual_opposition,risk-neutral,risk-neutral,True,0.0,15.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,2,,,True,0.0,20.0,0.0,15.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,2.0,,
810,dual_balanced,somewhat risk-averse,risk-neutral,True,20.0,15.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,25.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
821,dual_nonbiased,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,100,4,Final allocation reflects user's decision to stick with initial allocation.,,True,30.0,0.0,0.0,20.0,0.0,0.0,10.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,Final allocation reflects a defensive strategy with no tech exposure.,
825,dual_balanced,somewhat risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,100,1,,,True,35.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
822,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,15.0,100,1,,,True,20.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
827,dual_opposition,somewhat risk-averse,extremely risk-averse,True,25.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,30.0,20.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
828,dual_balanced,somewhat risk-averse,extremely risk-averse,True,25.0,20.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,100,1,,,True,40.0,20.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
829,dual_balanced,extremely risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
832,dual_nonbiased,,,True,20.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,100,1,,,True,10.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,100.0,1.0,,
837,dual_nonbiased,,,True,10.0,0.0,15.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,0.0,20.0,10.0,15.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
834,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,15.0,20.0,0.0,15.0,10.0,0.0,0.0,100,3,,,True,20.0,15.0,0.0,15.0,10.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,,
839,dual_opposition,risk-neutral,risk-neutral,True,0.0,15.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
838,dual_balanced,risk-neutral,extremely risk-seeking,True,0.0,10.0,0.0,5.0,0.0,30.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,0.0,0.0,0.0,0.0,5.0,25.0,15.0,100.0,1.0,,
840,dual_opposition,risk-neutral,extremely risk-seeking,True,0.0,20.0,10.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,1.0,,
842,dual_opposition,somewhat risk-averse,somewhat risk-averse,True,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,3,,,True,0.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,,
843,dual_nonbiased,,,True,0.0,10.0,0.0,5.0,0.0,15.0,10.0,5.0,0.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,0.0,0.0,5.0,0.0,20.0,0.0,5.0,0.0,5.0,0.0,5.0,10.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
844,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,15.0,100,1,,,True,25.0,15.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
848,dual_nonbiased,,,True,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100,2,,,True,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,2.0,,
845,dual_opposition,somewhat risk-seeking,somewhat risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0,100.0,1.0,,
849,dual_nonbiased,,,True,10.0,10.0,0.0,5.0,5.0,20.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100,1,,,True,10.0,10.0,0.0,5.0,5.0,15.0,10.0,0.0,0.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,1.0,,
852,dual_balanced,risk-neutral,extremely risk-averse,True,0.0,20.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100,1,,,True,30.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
853,dual_balanced,somewhat risk-seeking,extremely risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,0.0,10.0,0.0,0.0,10.0,15.0,15.0,100,2,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,5.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0,100.0,1.0,,
864,dual_opposition,somewhat risk-averse,somewhat risk-seeking,True,15.0,15.0,10.0,10.0,0.0,15.0,0.0,5.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0,100.0,1.0,,
859,dual_balanced,extremely risk-averse,risk-neutral,True,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,5.0,10.0,0.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
851,dual_opposition,risk-neutral,risk-neutral,True,0.0,20.0,0.0,10.0,0.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,100.0,1.0,,
865,dual_nonbiased,,,True,0.0,15.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,25.0,10.0,5.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
858,dual_nonbiased,,,True,5.0,10.0,0.0,10.0,5.0,25.0,5.0,10.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
862,dual_opposition,extremely risk-averse,extremely risk-averse,True,20.0,15.0,10.0,10.0,5.0,10.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,25.0,15.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
868,dual_nonbiased,,,True,10.0,0.0,0.0,15.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,1,,,True,10.0,0.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,1.0,,
875,dual_nonbiased,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,15.0,100,2,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,25.0,0.0,100.0,2.0,,
872,dual_opposition,somewhat risk-averse,somewhat risk-averse,True,25.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
878,dual_nonbiased,,,True,10.0,10.0,0.0,5.0,5.0,15.0,5.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,5.0,5.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,0.0,10.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
879,dual_opposition,risk-neutral,extremely risk-seeking,True,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,0.0,5.0,25.0,15.0,100.0,1.0,,
887,dual_balanced,extremely risk-averse,extremely risk-seeking,True,40.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,30.0,15.0,100.0,2.0,,
