ExperimentType,UID,NID,PrePerformance,PostPerformance,PerceivedImproveCode,AIInterMean,UStanceLabel,UIdeo,AICorrectness
Single_AI_Biased,726,14,0.5,0.8,3,Moderately meaningful,Independent,Extremely liberal,0.8
Single_AI_Biased,732,1,0.6,0.9,1,Not meaningful at all,Independent,Extremely liberal,0.5
Single_AI_Biased,732,7,0.9,0.9,1,Not meaningful at all,Independent,Extremely liberal,0.5
Single_AI_Biased,732,14,0.5,0.30000000000000004,1,Not meaningful at all,Independent,Extremely liberal,0.8
Single_AI_Biased,735,5,0.5,0.5,1,Not meaningful at all,Strong Republican,Extremely conservative,1
Single_AI_Biased,735,10,1,1,1,Not meaningful at all,Strong Republican,Extremely conservative,1
Single_AI_Biased,735,14,0.09999999999999998,0.5,1,Not meaningful at all,Strong Republican,Extremely conservative,0.9
Single_AI_Biased,738,1,0.8,0.5,5,Extremely meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,738,10,0.5,0,5,Extremely meaningful,Somewhat Democrat,Liberal,0.1999999999999999
Single_AI_Biased,738,18,1,0.6,5,Extremely meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,741,5,0.8,1,4,Very meaningful,Strong Republican,Conservative,1
Single_AI_Biased,741,8,0.9,0.9,4,Very meaningful,Strong Republican,Conservative,1
Single_AI_Biased,741,18,0.5,0.7,4,Very meaningful,Strong Republican,Conservative,0.5
Single_AI_Biased,747,2,0.5,1,4,Very meaningful,Strong Democrat,Slightly liberal,1
Single_AI_Biased,747,7,0.8,0.19999999999999996,4,Very meaningful,Strong Democrat,Slightly liberal,0
Single_AI_Biased,747,14,0.6,0.9,4,Very meaningful,Strong Democrat,Slightly liberal,0.8
Single_AI_Biased,756,4,0.5,0.8,3,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Biased,756,7,0.5,0.19999999999999996,3,Moderately meaningful,Independent,Slightly liberal,0.0999999999999999
Single_AI_Biased,756,17,0.19999999999999996,0.09999999999999998,3,Moderately meaningful,Independent,Slightly liberal,0.1999999999999999
Single_AI_Biased,762,4,0.4,0.8,4,Moderately meaningful,Somewhat Democrat,Extremely liberal,1
Single_AI_Biased,762,10,0.4,0.8,4,Moderately meaningful,Somewhat Democrat,Extremely liberal,1
Single_AI_Biased,762,15,0.5,0.19999999999999996,4,Moderately meaningful,Somewhat Democrat,Extremely liberal,0.1999999999999999
Single_AI_Biased,765,3,0.19999999999999996,0.09999999999999998,3,Slightly meaningful,Independent,Conservative,1
Single_AI_Biased,765,7,0.8,0.8,3,Slightly meaningful,Independent,Conservative,0
Single_AI_Biased,765,13,0.5,0.5,3,Slightly meaningful,Independent,Conservative,0.9
Single_AI_Biased,771,3,0.09999999999999998,0.09999999999999998,1,Not meaningful at all,Independent,Conservative,0
Single_AI_Biased,771,7,0.8,0.09999999999999998,1,Not meaningful at all,Independent,Conservative,0
Single_AI_Biased,771,15,0.9,0.19999999999999996,1,Not meaningful at all,Independent,Conservative,0.1999999999999999
Single_AI_Biased,774,5,1,0.6,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.8
Single_AI_Biased,774,10,0.9,1,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,774,15,0.5,0,4,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.1999999999999999
Single_AI_Biased,777,1,0.6,0.5,2,Slightly meaningful,Independent,Moderate,0.5
Single_AI_Biased,777,7,0.8,0.30000000000000004,2,Slightly meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Biased,777,15,0.9,0.5,2,Slightly meaningful,Independent,Moderate,0.5
Single_AI_Biased,786,2,1,1,4,Extremely meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,786,12,0.5,0.7,4,Extremely meaningful,Strong Democrat,Liberal,0.8
Single_AI_Biased,786,16,1,1,4,Extremely meaningful,Strong Democrat,Liberal,0.7
Single_AI_Biased,789,1,0.8,0.6,5,Very meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,789,11,0.5,0.9,5,Very meaningful,Independent,Slightly liberal,0.3
Single_AI_Biased,789,15,0.8,0,5,Very meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,792,4,0.7,1,3,Very meaningful,Independent,Moderate,1
Single_AI_Biased,792,9,0.5,0.9,3,Very meaningful,Independent,Moderate,0.8
Single_AI_Biased,792,14,0.5,0.9,3,Very meaningful,Independent,Moderate,1
Single_AI_Biased,795,2,0.19999999999999996,0.5,2,Slightly meaningful,Independent,Slightly liberal,1
Single_AI_Biased,795,7,0.9,0.9,2,Slightly meaningful,Independent,Slightly liberal,0.1999999999999999
Single_AI_Biased,795,13,0.9,0.9,2,Slightly meaningful,Independent,Slightly liberal,0.8
Single_AI_Biased,798,1,0.6,1,5,Extremely meaningful,Independent,Slightly liberal,0.7
Single_AI_Biased,798,10,0.19999999999999996,0.8,5,Extremely meaningful,Independent,Slightly liberal,1
Single_AI_Biased,798,16,0.5,0.9,5,Extremely meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,801,3,0,0.09999999999999998,5,Extremely meaningful,Strong Republican,Extremely conservative,0
Single_AI_Biased,801,11,0,0,5,Extremely meaningful,Strong Republican,Extremely conservative,0
Single_AI_Biased,801,14,0.09999999999999998,0.9,5,Extremely meaningful,Strong Republican,Extremely conservative,1
Single_AI_Biased,807,4,0.5,0.8,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,807,11,0.19999999999999996,0.09999999999999998,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,807,15,0,1,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Biased,813,3,0.5,0.09999999999999998,3,Very meaningful,Somewhat Democrat,Liberal,0
Single_AI_Biased,813,11,0,0,3,Very meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,813,15,0.8,1,3,Very meaningful,Somewhat Democrat,Liberal,0
Single_AI_Biased,822,1,0.8,0.6,3,Very meaningful,Strong Republican,Conservative,0.5
Single_AI_Biased,822,8,0.5,0.7,3,Very meaningful,Strong Republican,Conservative,1
Single_AI_Biased,822,17,0.30000000000000004,0.30000000000000004,3,Very meaningful,Strong Republican,Conservative,0.5
Single_AI_Biased,825,2,0.8,1,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,825,11,1,1,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,825,14,0.5,1,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,828,1,1,1,4,Very meaningful,Somewhat Democrat,Liberal,0.8
Single_AI_Biased,828,12,0.7,0.19999999999999996,4,Very meaningful,Somewhat Democrat,Liberal,0.7
Single_AI_Biased,828,14,0.5,0.8,4,Very meaningful,Somewhat Democrat,Liberal,0.8
Single_AI_Biased,834,6,0.19999999999999996,0.5,3,Moderately meaningful,Independent,Slightly conservative,1
Single_AI_Biased,834,11,0.9,1,3,Moderately meaningful,Independent,Slightly conservative,0.3
Single_AI_Biased,834,18,0.7,0.7,3,Moderately meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,840,6,0.19999999999999996,0.5,4,Very meaningful,Strong Republican,Conservative,1
Single_AI_Biased,840,7,1,0.5,4,Very meaningful,Strong Republican,Conservative,0.0999999999999999
Single_AI_Biased,840,15,0.5,0.19999999999999996,4,Very meaningful,Strong Republican,Conservative,0.0999999999999999
Single_AI_Biased,849,5,1,0.8,2,Slightly meaningful,Independent,Moderate,1
Single_AI_Biased,849,12,0.5,0.7,2,Slightly meaningful,Independent,Moderate,1
Single_AI_Biased,849,18,0.5,1,2,Slightly meaningful,Independent,Moderate,0.8
Single_AI_Biased,852,5,0.8,0.7,4,Very meaningful,Somewhat Republican,Conservative,0.7
Single_AI_Biased,852,11,0.30000000000000004,0.9,4,Very meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Biased,852,13,0.8,1,4,Very meaningful,Somewhat Republican,Conservative,0.8
Single_AI_Biased,861,3,0.30000000000000004,0.19999999999999996,2,Slightly meaningful,Strong Democrat,Extremely liberal,0
Single_AI_Biased,861,9,0.9,1,2,Slightly meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,861,16,0.5,0.5,2,Slightly meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,867,1,0.8,0.6,4,Very meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,867,11,0.5,0.8,4,Very meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,867,17,0.5,0.7,4,Very meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,870,1,0.7,1,4,Very meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,870,9,1,1,4,Very meaningful,Somewhat Democrat,Liberal,1
Single_AI_Biased,870,15,0.09999999999999998,0.09999999999999998,4,Very meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,873,4,1,1,5,Extremely meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,873,12,0,1,5,Extremely meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,873,18,1,0.5,5,Extremely meaningful,Strong Democrat,Extremely liberal,0.8
Single_AI_Biased,879,3,0.30000000000000004,0.09999999999999998,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,879,11,0.5,0.8,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Biased,879,18,0.7,0.6,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,882,5,0.5,0.5,1,Very meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,882,12,0.9,1,1,Very meaningful,Strong Democrat,Extremely liberal,0.7
Single_AI_Biased,882,13,0.9,1,1,Very meaningful,Strong Democrat,Extremely liberal,0.8
Single_AI_Biased,888,6,0.19999999999999996,0.9,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,888,7,0.9,0.9,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.1999999999999999
Single_AI_Biased,888,16,0.9,0.9,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,891,1,0.6,0.5,3,Very meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,891,12,0.8,0.7,3,Very meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,891,17,0.19999999999999996,0.09999999999999998,3,Very meaningful,Independent,Slightly conservative,0.8
Single_AI_Biased,894,5,0.7,1,3,Very meaningful,Independent,Moderate,0.7
Single_AI_Biased,894,7,0.30000000000000004,0.09999999999999998,3,Very meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Biased,894,17,0.5,0.5,3,Very meaningful,Independent,Moderate,0.7
Single_AI_Biased,897,6,0.5,0.9,4,Extremely meaningful,Independent,Liberal,1
Single_AI_Biased,897,7,0.7,0.19999999999999996,4,Extremely meaningful,Independent,Liberal,0.1999999999999999
Single_AI_Biased,897,15,0.5,0.5,4,Extremely meaningful,Independent,Liberal,0.5
Single_AI_Biased,903,6,0.09999999999999998,0.9,5,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,903,11,0.19999999999999996,0,5,Very meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Biased,903,18,0.7,0.7,5,Very meaningful,Somewhat Republican,Slightly conservative,0.8
Single_AI_Biased,906,3,0.19999999999999996,0.09999999999999998,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0
Single_AI_Biased,906,10,0.9,1,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,906,17,0.5,0.6,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.5
Single_AI_Biased,909,5,0.8,0.6,5,Extremely meaningful,Somewhat Democrat,Moderate,0.7
Single_AI_Biased,909,8,0.9,0.7,5,Extremely meaningful,Somewhat Democrat,Moderate,0.7
Single_AI_Biased,909,14,0.6,1,5,Extremely meaningful,Somewhat Democrat,Moderate,0.9
Single_AI_Biased,912,5,0.7,0.5,3,Moderately meaningful,Independent,Moderate,0.6
Single_AI_Biased,912,10,0.19999999999999996,1,3,Moderately meaningful,Independent,Moderate,1
Single_AI_Biased,912,17,0.19999999999999996,0.5,3,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,918,5,1,1,4,Very meaningful,Strong Democrat,Liberal,0.8
Single_AI_Biased,918,7,0.9,0.19999999999999996,4,Very meaningful,Strong Democrat,Liberal,0.1999999999999999
Single_AI_Biased,918,14,0.5,0.8,4,Very meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,921,2,0.7,0.8,2,Not meaningful at all,Somewhat Democrat,Liberal,1
Single_AI_Biased,921,10,0.7,0.8,2,Not meaningful at all,Somewhat Democrat,Liberal,1
Single_AI_Biased,921,17,0.5,0.5,2,Not meaningful at all,Somewhat Democrat,Liberal,0.5
Single_AI_Biased,924,1,0.7,0.5,3,Moderately meaningful,Independent,Moderate,0.7
Single_AI_Biased,924,11,0.5,1,3,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Biased,924,15,0.19999999999999996,0,3,Moderately meaningful,Independent,Moderate,0
Single_AI_Biased,930,6,0.09999999999999998,0.9,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,930,8,0.5,0.9,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Biased,930,17,0.5,0.5,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.7
Single_AI_Biased,933,4,0.19999999999999996,0.9,5,Extremely meaningful,Strong Republican,Conservative,1
Single_AI_Biased,933,11,1,1,5,Extremely meaningful,Strong Republican,Conservative,0.5
Single_AI_Biased,933,18,0.8,0.5,5,Extremely meaningful,Strong Republican,Conservative,0.7
Single_AI_Biased,936,4,0.30000000000000004,0.5,3,Moderately meaningful,Independent,Slightly conservative,0.7
Single_AI_Biased,936,12,0.5,0.9,3,Moderately meaningful,Independent,Slightly conservative,1
Single_AI_Biased,936,18,0.6,0.5,3,Moderately meaningful,Independent,Slightly conservative,0.8
Single_AI_Biased,939,3,0.7,0.09999999999999998,2,Moderately meaningful,Strong Democrat,Liberal,0
Single_AI_Biased,939,10,0.8,0.9,2,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,939,17,0.30000000000000004,0.19999999999999996,2,Moderately meaningful,Strong Democrat,Liberal,0.7
Single_AI_Biased,942,3,0.09999999999999998,0,4,Extremely meaningful,Independent,Moderate,0.9
Single_AI_Biased,942,9,1,1,4,Extremely meaningful,Independent,Moderate,0.8
Single_AI_Biased,942,18,0.6,0.5,4,Extremely meaningful,Independent,Moderate,0.5
Single_AI_Biased,945,4,0.8,1,5,Extremely meaningful,Somewhat Republican,Conservative,1
Single_AI_Biased,945,10,0.9,0,5,Extremely meaningful,Somewhat Republican,Conservative,0.8
Single_AI_Biased,945,18,0.8,0.5,5,Extremely meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Biased,948,4,0.30000000000000004,0.7,2,Very meaningful,Strong Republican,Extremely conservative,1
Single_AI_Biased,948,9,0.7,0.8,2,Very meaningful,Strong Republican,Extremely conservative,1
Single_AI_Biased,948,17,0.7,0.8,2,Very meaningful,Strong Republican,Extremely conservative,0.5
Single_AI_Biased,954,2,0.30000000000000004,0.8,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,1
Single_AI_Biased,954,9,1,1,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,1
Single_AI_Biased,954,13,0.5,0.8,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,0.8
Single_AI_Biased,960,6,0.30000000000000004,0.6,2,Moderately meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Biased,960,11,0.9,0,2,Moderately meaningful,Strong Democrat,Extremely liberal,0
Single_AI_Biased,960,13,0.5,0.9,2,Moderately meaningful,Strong Democrat,Extremely liberal,0.0999999999999999
Single_AI_Biased,969,1,0.7,0.8,3,Moderately meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,969,12,0.5,0.7,3,Moderately meaningful,Independent,Slightly conservative,0.8
Single_AI_Biased,969,17,0.6,0.19999999999999996,3,Moderately meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,972,6,0.30000000000000004,0.8,2,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Biased,972,7,0.5,0.19999999999999996,2,Moderately meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,972,18,0.8,0.8,2,Moderately meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,978,3,0.4,0.4,2,Moderately meaningful,Somewhat Democrat,Moderate,1
Single_AI_Biased,978,12,0.8,0.5,2,Moderately meaningful,Somewhat Democrat,Moderate,0.7
Single_AI_Biased,978,13,0.6,0.8,2,Moderately meaningful,Somewhat Democrat,Moderate,0.8
Single_AI_Biased,981,1,0.8,0.8,2,Slightly meaningful,Independent,Slightly liberal,0.8
Single_AI_Biased,981,8,0.30000000000000004,0.8,2,Slightly meaningful,Independent,Slightly liberal,0.5
Single_AI_Biased,981,16,0.4,0.30000000000000004,2,Slightly meaningful,Independent,Slightly liberal,1
Single_AI_Biased,984,1,1,0.8,4,Moderately meaningful,Independent,Slightly conservative,0.5
Single_AI_Biased,984,11,0.30000000000000004,0.5,4,Moderately meaningful,Independent,Slightly conservative,0.3
Single_AI_Biased,984,13,0.5,1,4,Moderately meaningful,Independent,Slightly conservative,0.8
Single_AI_Biased,993,3,0.4,0.19999999999999996,4,Very meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Biased,993,7,0.7,0.4,4,Very meaningful,Somewhat Democrat,Slightly liberal,0
Single_AI_Biased,993,18,0.9,0.7,4,Very meaningful,Somewhat Democrat,Slightly liberal,0.5
Single_AI_Biased,996,6,0.5,0.9,4,Very meaningful,Independent,Moderate,1
Single_AI_Biased,996,11,0.19999999999999996,0.09999999999999998,4,Very meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Biased,996,14,0.5,0.9,4,Very meaningful,Independent,Moderate,0.9
Single_AI_Biased,1002,6,0.8,0.7,3,Very meaningful,Independent,Slightly liberal,1
Single_AI_Biased,1002,11,0,0.9,3,Very meaningful,Independent,Slightly liberal,0.8
Single_AI_Biased,1002,14,0.5,0.9,3,Very meaningful,Independent,Slightly liberal,0.9
Single_AI_Biased,1005,6,0.19999999999999996,1,5,Extremely meaningful,Strong Republican,Extremely conservative,1
Single_AI_Biased,1005,7,0.8,0.19999999999999996,5,Extremely meaningful,Strong Republican,Extremely conservative,0.9
Single_AI_Biased,1005,18,0.6,0.5,5,Extremely meaningful,Strong Republican,Extremely conservative,0.5
Single_AI_Biased,1008,6,0.30000000000000004,0.09999999999999998,2,Slightly meaningful,Somewhat Democrat,Liberal,1
Single_AI_Biased,1008,7,0.7,0.7,2,Slightly meaningful,Somewhat Democrat,Liberal,0.0999999999999999
Single_AI_Biased,1008,18,0.9,0.6,2,Slightly meaningful,Somewhat Democrat,Liberal,0.8
Single_AI_Biased,1017,3,0.30000000000000004,0.09999999999999998,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,0
Single_AI_Biased,1017,11,0.09999999999999998,0,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,0
Single_AI_Biased,1017,15,0.7,0.7,3,Moderately meaningful,Somewhat Democrat,Extremely liberal,0.5
Single_AI_Biased,1020,3,0.30000000000000004,0.09999999999999998,2,Slightly meaningful,Somewhat Democrat,Slightly liberal,0
Single_AI_Biased,1020,12,0.7,0.8,2,Slightly meaningful,Somewhat Democrat,Slightly liberal,0.7
Single_AI_Biased,1020,13,0.9,1,2,Slightly meaningful,Somewhat Democrat,Slightly liberal,0.9
Single_AI_Biased,1023,5,0.5,0.5,3,Very meaningful,Somewhat Republican,Extremely conservative,0.7
Single_AI_Biased,1023,11,1,1,3,Very meaningful,Somewhat Republican,Extremely conservative,0.5
Single_AI_Biased,1023,17,0.19999999999999996,0.5,3,Very meaningful,Somewhat Republican,Extremely conservative,0.5
Single_AI_Biased,1026,6,0.30000000000000004,0.9,5,Extremely meaningful,Independent,Moderate,1
Single_AI_Biased,1026,8,0.9,1,5,Extremely meaningful,Independent,Moderate,0.8
Single_AI_Biased,1026,15,1,0,5,Extremely meaningful,Independent,Moderate,0
Single_AI_Biased,1032,2,1,1,4,Moderately meaningful,Somewhat Republican,Slightly conservative,0.9
Single_AI_Biased,1032,12,0.19999999999999996,0.09999999999999998,4,Moderately meaningful,Somewhat Republican,Slightly conservative,0.7
Single_AI_Biased,1032,17,0.30000000000000004,0.09999999999999998,4,Moderately meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Biased,1038,4,0.30000000000000004,0.8,5,Very meaningful,Somewhat Democrat,Moderate,0.5
Single_AI_Biased,1038,12,0.5,0.8,5,Very meaningful,Somewhat Democrat,Moderate,0.7
